"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"PF07043",0.18385837,0.005710318,0.001457954,0.002557204,0.002094362,0.004558998,0.003899447,0.111759091,0.000156209,0.185646099,0.142300905,0.019913796,0.008227024,0.140669386,0.000202494,0.023668605,0.021076687,0.005230119,0.004292864,0.132720067,0,0,"postLUCA",1,2.14016909650277,0.1935365,0.431980562438355,39,38.59008707
"CL0135",0.070416814,0.055906667,0.021447375,0.062725196,0.004792754,0.087678113,0.047431643,0.088086961,0.023736923,0.055748403,0.094354205,0.03973475,0.015256625,0.050256651,0.054437452,0.045540392,0.058831908,0.006879197,0.022030313,0.09470766,0,0,"postLUCA",1,0.745869807375911,0.1030085,0.497212913078522,211,197.9718016
"PF07072",0.077728942,0.080954777,0.031883252,0.057451635,0.010723364,0.062888336,0.073298383,0.05184283,0.030109264,0.054446445,0.148984149,0.037169915,0.020361152,0.040528137,0.039482278,0.063841524,0.036185836,0.016799936,0.021274624,0.044045223,0,0,"modern",NA,0.873110286055452,0.0398487,0.462268124610382,209,207.7066911
"PF07077",0.122669625,0.048661381,0.019332414,0.0469522,0.007278381,0.028363064,0.022915949,0.064097869,0.028093761,0.061516144,0.125833046,0.01750833,0.025020108,0.063986556,0.029278697,0.066374382,0.067961479,0.023185252,0.037842554,0.093128806,0,0,"postLUCA",1,1.26451386290452,0.160603,0.488190533591999,171,167.8698011
"PF07079",0.064536716,0.043801319,0.034319675,0.047271463,0.022957657,0.084069813,0.063915622,0.030530436,0.024729767,0.056958239,0.147820191,0.063294529,0.021835131,0.053698924,0.026268255,0.064280301,0.032103113,0.015783746,0.048570631,0.053254472,0,0,"modern",NA,0.88259731244056,0.01237285,0.361155115031901,546,527.021021
"PF07083",0.090574075,0.042599229,0.048583407,0.073196295,0.004158496,0.109304213,0.04848198,0.028027588,0.007505578,0.076002434,0.079214281,0.12211779,0.018730137,0.027588072,0.02424099,0.043985395,0.052708094,0.008993171,0.031847995,0.06214078,0,0,"modern",1,0.684636319780797,0.11421975,0.404495725473785,204,189.6217949
"PF07087",0.103807749,0.075995207,0.018532819,0.064305685,0.013087472,0.042590867,0.021661563,0.072240714,0.026308081,0.047024364,0.082159499,0.032512315,0.025389429,0.048289176,0.058953535,0.052975636,0.045746239,0.036120357,0.048648649,0.083650646,0,0,"postLUCA",1,0.864435013653265,0.244,0.530856975723896,91,86.23650976
"PF07098",0.114169688,0.059073153,0.007517635,0.026318748,0.026726246,0.051021555,0.017325689,0.077185735,0.017564567,0.06593036,0.126071439,0.029958126,0.015456819,0.062600118,0.044571846,0.054422055,0.073560408,0.02523677,0.027934688,0.077354355,0,0,"postLUCA",1,0.922920090959371,0.1368785,0.504227423109913,100,92.30350195
"PF07099",0.063042943,0.043490161,0.038952295,0.028524509,0.007302187,0.017018365,0.019306456,0.057202288,0.02260722,0.087089799,0.177097189,0.023866218,0.024293182,0.087587925,0.040884583,0.058433916,0.047447793,0.043982812,0.04072584,0.071144319,0,0,"postLUCA",1,0.967403477523977,0.118363,0.389266637340539,162,161.5251989
"PF07100",0.077707435,0.062804639,0.032550843,0.063794424,0.013109978,0.071862102,0.030814051,0.060190113,0.027508544,0.067958989,0.072945263,0.029002559,0.018152277,0.032886996,0.080097858,0.059050927,0.06500831,0.010514128,0.039908865,0.084131697,0,0,"postLUCA",1,0.861217020892483,0.1634695,0.515007678347061,117,113.4470339
"PF07103",0.078397047,0.094035893,0.030634315,0.051898955,0.012549978,0.042597441,0.030882023,0.061803945,0.043872555,0.039191043,0.112763605,0.036687364,0.019103431,0.060081627,0.060568731,0.04738369,0.046760264,0.023058444,0.041089582,0.066640067,0,0,"postLUCA",1,0.843267620620106,0.1336635,0.496228163370251,239,234.9960938
"PF07130",0.117375855,0.038300648,0.023142317,0.083775639,0.002923714,0.12074937,0.035421914,0.034994602,0.010322958,0.033195394,0.119759806,0.088566031,0.054358582,0.035669306,0.010570349,0.043630802,0.037446024,0.004790392,0.02804516,0.076961137,0,0,"modern",NA,0.984256555079162,0.0936015,0.430604452818962,73,72.65359477
"PF07136",0.069933002,0.042651022,0.027444718,0.026421402,0.008760243,0.060298389,0.024860225,0.061346529,0.021158636,0.096434393,0.136511956,0.052459405,0.023494885,0.068962093,0.039023906,0.06077281,0.045560989,0.013493423,0.032928144,0.08748383,0,0,"modern",NA,1.38076296650571,0.07177,0.428113482471929,242,231.0701083
"PF07146",0.04530374,0.048126382,0.043689882,0.048254977,0.025635255,0.074983283,0.04084152,0.047213364,0.028554344,0.063705571,0.141196441,0.046223188,0.014518286,0.05707011,0.03618641,0.082435317,0.042551823,0.02198318,0.034167481,0.057359447,0,0,"modern",NA,0.879136492069162,0.07397185,0.408236203232661,297,285.8988971
"PF07148",0.091137804,0.043034144,0.035921687,0.055367445,0.00043507,0.047990164,0.047233519,0.058677764,0.017724392,0.05058167,0.09961222,0.049144046,0.019918661,0.041388442,0.072467606,0.066055046,0.073507992,0.003991299,0.043658375,0.082152653,0,0,"modern",NA,0.831718849942257,0.09888155,0.483081911743973,133,129.2542787
"PF07157",0.083577471,0.079956549,0.02113302,0.067316238,0.006418908,0.066164127,0.041739359,0.10197834,0.028341947,0.041179762,0.091148491,0.033016228,0.015207874,0.049376214,0.052964219,0.046578228,0.046644063,0.011389447,0.035847131,0.080022384,0,0,"modern",1,0.90301166209527,0.3816415,0.539155158407798,86,83.92265193
"PF07166",0.085554289,0.028256687,0.039640236,0.067468049,0.01936061,0.072087637,0.048021664,0.071425946,0.028844858,0.057873519,0.059196902,0.072075384,0.017865677,0.047752086,0.025438371,0.051011531,0.067419035,0.009704812,0.060299722,0.070702986,0,0,"postLUCA",1,0.811203055148476,0.3046915,0.45210059061699,117,111.0326531
"PF07171",0.11034535,0.054704586,0.025695061,0.069659511,0.012477044,0.045788998,0.027109286,0.109606368,0.023886448,0.053744507,0.086771625,0.036004956,0.018970524,0.033730246,0.057007183,0.054792229,0.058307871,0.008162664,0.021320925,0.091914621,0,0,"postLUCA",1,0.92128438445196,0.3312435,0.547453761341793,176,171.9527397
"PF07178",0.077706366,0.055674575,0.013435954,0.034780079,0.007723029,0.022613663,0.018963739,0.083207702,0.02975482,0.081567881,0.14298183,0.04141871,0.027215742,0.071041286,0.068343516,0.043005634,0.037715888,0.041974133,0.042344415,0.058531038,0,0,"modern",NA,1.16929304963455,0.16377365,0.456769581561595,89,85.15540541
"PF07179",0.128334638,0.051422067,0.023615281,0.062457139,0.003784591,0.07930853,0.03336416,0.072029594,0.015462759,0.037578431,0.111918617,0.026375471,0.020584762,0.041189443,0.071207228,0.051538735,0.052332646,0.010935477,0.017283915,0.089276517,0,0,"postLUCA",1,1.01412251406244,0.125735,0.54895889613898,111,108.7669452
"PF07183",0.193105349,0.112159686,0.007783237,0.061584862,0.010377649,0.049131683,0.020722868,0.076129785,0.015355678,0.023576722,0.144914141,0.02104717,0.011966727,0.022798398,0.056071735,0.044575246,0.039370206,0.019198651,0.007329215,0.062800992,0,0,"modern",NA,0.832718737813432,0.212474,0.633813353282214,291,270.4868421
"PF07185",0.074475717,0.019753416,0.025676104,0.017234188,0.001968668,0.026193297,0.010610788,0.072073274,0.012546089,0.102771151,0.156525801,0.028295434,0.038756069,0.082016717,0.04883298,0.082033401,0.039139792,0.01982015,0.062630341,0.078646624,0,0,"modern",NA,1.01168275659555,0.0991774,0.370075525617473,167,155.6857143
"PF07187",0.112963508,0.021692678,0.019363339,0.034732447,0.00411504,0.02058275,0.017924963,0.072507758,0.024546779,0.056259013,0.145698839,0.015169019,0.024735543,0.077483559,0.056976314,0.043577895,0.058656307,0.040440649,0.059324529,0.093249069,0,0,"modern",NA,0.958030581208896,0.0904296,0.4572960124788,170,166.8028967
"CL0634",0.0690505983829787,0.0331584663191489,0.0265972978723404,0.0830863687234042,0.0169974533404255,0.117131044297872,0.0355984167234043,0.0513170617659574,0.010411699106383,0.0842813114680851,0.110090928957447,0.0506500685744681,0.0166064621702128,0.0370399509361702,0.0229916821702128,0.0674352524042553,0.0520751388723404,0.00319059517021277,0.0134627534680851,0.0988274512765957,0,0,"modern",NA,0.850664610791014,0.0847556,0.431676695020442,78,74.78705148
"PF07195",0.08719357,0.040109376,0.060482439,0.07876963,0.000115773,0.056866012,0.048032942,0.074685206,0.003176883,0.056858163,0.093117604,0.056618768,0.020053216,0.031540229,0.015423287,0.092976322,0.097886853,0.002700056,0.024204357,0.059189316,0,0,"postLUCA",1,0.709350432244602,0.1572065,0.440028699752139,230,237.3166473
"PF07196",0.112783831,0.022482436,0.072207515,0.077884126,0.0000967,0.039390082,0.032766521,0.092607677,0.003741981,0.07740556,0.074895632,0.041426535,0.007473781,0.023566847,0.009505142,0.105223501,0.113415131,0.000356379,0.010767743,0.082002851,0,0,"postLUCA",1,0.729113543498364,0.2159825,0.469176768018781,52,51.17795727
"PF07208",0.143061692,0.035959745,0.073433153,0.032809687,0.003927344,0.028800524,0.0644739,0.031296024,0.030846015,0.057641957,0.125429553,0.038046146,0.036041564,0.024095893,0.037555228,0.090001636,0.061692031,0,0.001636393,0.083251514,0,0,"modern",NA,1.07547907784396,0.0461164,0.469904240766074,44,43.65178571
"CL0766",0.084655677888,0.063829135624,0.034315007976,0.07963481612,0.015804554712,0.08517886196,0.040668894008,0.049489980208,0.031272069408,0.045432117968,0.094525937464,0.031179470528,0.014941947408,0.061469629912,0.064571460672,0.048887400752,0.046988245584,0.017939062584,0.036303774872,0.052911953352,0,0,"postLUCA",1,0.946715738253365,0.181777,0.480041802957931,199,186.6989908
"PF07226",0.097493983,0.034215758,0.02809459,0.012687036,0.019383698,0.026289631,0.026629696,0.06968714,0.014596631,0.072695407,0.160379826,0.031233651,0.02720519,0.080019881,0.048969342,0.080987758,0.035340588,0.012477765,0.037354818,0.084257612,0,0,"modern",NA,1.1370395087191,0.03379625,0.436848893739458,111,110.4884393
"PF07235",0.107904253,0.031546021,0.009849813,0.008518757,0.007320807,0.021119418,0.027086984,0.122102181,0.015595537,0.080728531,0.176697651,0.032743971,0.021984604,0.028662067,0.089602236,0.04767398,0.022361737,0.01098121,0.027907802,0.109612441,0,0,"modern",1,0.986205147161762,0.249431,0.531195768944715,53,60.91891892
"PF07238",0.066045564,0.085565568,0.030985299,0.054814787,0.015242623,0.068890259,0.040360604,0.076245221,0.021876073,0.0659079,0.096301189,0.047308559,0.018823522,0.043265697,0.04414827,0.061190865,0.048382121,0.008957959,0.022589423,0.083098497,0,0,"postLUCA",1,0.824687555205184,0.332086,0.466673824606612,96,94.79651313
"PF07254",0.091931545,0.09658212,0.015741903,0.03588142,0.019964391,0.028419097,0.048257007,0.056176605,0.02443011,0.04745921,0.1758462,0.023330706,0.017502894,0.035998171,0.040395785,0.066061508,0.032427542,0.05127307,0.020304914,0.0720158,0,0,"modern",NA,1.22460355905368,0.181292,0.499389548265717,130,127.8395522
"PF07261",0.070600013,0.050286853,0.054066672,0.050928794,0.006132105,0.09251129,0.046089548,0.038076512,0.016739839,0.082653235,0.098746644,0.078087825,0.026508112,0.037129313,0.02785933,0.053536959,0.044141281,0.024694517,0.040931577,0.060279581,0,0,"modern",NA,0.848856854806764,0.122163,0.399708874423473,70,67.48318691
"PF07264",0.096670913,0.048036226,0.022552359,0.025623013,0.004652589,0.028908465,0.020871807,0.075858547,0.011944888,0.073089149,0.173269768,0.023529078,0.027111734,0.076196279,0.053140025,0.047707951,0.040862809,0.033528632,0.028709879,0.087735889,0,0,"modern",NA,1.13291185678123,0.08406135,0.46020656300605,213,212.2319381
"CL0648",0.085218487,0.041263387,0.047534505,0.059742665,0.000152721,0.060076742,0.069688639,0.056163259,0.010566405,0.051113911,0.11719451,0.067073287,0.022030048,0.030849703,0.053471546,0.064009316,0.048422198,0.002281274,0.034228662,0.078918733,0,0,"modern",NA,0.699251770073102,0.1143585,0.450655147588193,152,144.9045643
"PF07274",0.086062793,0.023919163,0.02501624,0.023370624,0.007636232,0.051172862,0.02894262,0.08163118,0.037849152,0.078007939,0.095503428,0.030732588,0.02667629,0.067989895,0.074182606,0.05495489,0.051779141,0.038210032,0.032594731,0.083767593,0,0,"postLUCA",1,0.995561976719752,0.1806985,0.495643189254348,134,130.4613936
"PF07275",0.079478012,0.029487724,0.039257016,0.098182106,0.016970368,0.124849828,0.027351141,0.066557799,0.024049149,0.06172351,0.085103628,0.026674916,0.019006237,0.051875085,0.025624609,0.051932636,0.032897624,0.017804859,0.074485458,0.046688296,0,0,"postLUCA",1,0.659729775477197,0.1698935,0.447806661251015,157,150.1166307
"PF07277",0.093723744,0.053000024,0.042710243,0.063303411,0.007058279,0.073344876,0.050163106,0.068882003,0.027440549,0.043904198,0.121232325,0.039135182,0.020409482,0.056656723,0.048265024,0.05103391,0.042400699,0.008208013,0.028059637,0.061068572,0,0,"modern",NA,0.86307264687214,0.211687,0.470020702316316,220,217.120384
"PF07284",0.128222414,0.04174307,0.012889656,0.022273757,0.001914572,0.039154352,0.034785891,0.056816956,0.00984252,0.060268579,0.145777155,0.025833243,0.024161363,0.076501995,0.022462518,0.03891166,0.068223493,0.034893755,0.053041743,0.102281307,0,0,"modern",NA,1.21904242698666,0.1996355,0.463783518639634,138,137.3481481
"PF07285",0.072441791,0.056165666,0.04415677,0.068626825,0.002495424,0.087307922,0.036681139,0.051025837,0.020399694,0.069855915,0.09795471,0.060363725,0.02994509,0.045827481,0.037713361,0.052792321,0.054218278,0.008177968,0.037606947,0.066243136,0,0,"postLUCA",1,0.860326213314139,0.06457235,0.41818702446208,234,209.3040089
"PF07286",0.105613043,0.052966951,0.021402358,0.04946256,0.023011671,0.044158344,0.025157422,0.088341756,0.038026912,0.069536357,0.053393093,0.01710083,0.036542935,0.050515381,0.098985281,0.050771066,0.052761401,0.008432599,0.012348093,0.101471945,0,0,"modern",1,0.579548431673503,0.186435,0.549674773169822,143,141.4638298
"PF07287",0.12840598,0.058755418,0.022941938,0.068505149,0.014477365,0.059435429,0.027338925,0.113639143,0.018557429,0.051657105,0.099111869,0.031441448,0.015737568,0.027637131,0.047737997,0.038345116,0.057073484,0.009572554,0.026980827,0.082648124,0,0,"postLUCA",1,0.768475915833169,0.200436,0.553940009465281,340,313.6857143
"PF07288",0.050067869,0.055090169,0.056835369,0.044638356,0.000329649,0.161431065,0.053868528,0.016094629,0.019817723,0.058716308,0.078805507,0.078495249,0.005274384,0.041477603,0.030715532,0.04246655,0.055594338,0.000290867,0.074810937,0.075179368,0,0,"modern",NA,0.84469767622385,0.066301,0.373475555555556,67,67.67716535
"PF07293",0.069153895,0.032647575,0.055344794,0.057653537,0.061208784,0.107968957,0.027227991,0.05422836,0.010394763,0.068752845,0.092371393,0.076145158,0.021201413,0.032788484,0.040646882,0.041405623,0.038067159,0.000921329,0.0385766,0.073294457,0,0,"modern",NA,0.794226183068989,0.1183795,0.414942364144054,72,71.29675425
"PF07299",0.073137751,0.040390382,0.053060145,0.05294256,0.003674525,0.081339291,0.071344582,0.016608854,0.024634017,0.077312011,0.11114704,0.07066847,0.01369863,0.058674819,0.040743136,0.049944147,0.055735199,0.001058263,0.037979893,0.065906285,0,0,"modern",NA,0.730754096983147,0.159136,0.378666220586595,83,82.36803874
"PF07301",0.085454859,0.057451624,0.011061324,0.01329722,0.002990284,0.027512429,0.017923525,0.061805259,0.009188988,0.11396708,0.135917036,0.052316334,0.05170737,0.08380066,0.041645838,0.060478264,0.043609064,0.018141661,0.028675822,0.083055361,0,0,"modern",1,1.20446089982947,0.0977509,0.412545628810898,144,141.9651613
"PF07308",0.055598544,0.076332054,0.069660625,0.081981687,0.014111683,0.063807625,0.0268742,0.055162049,0.021239447,0.070940349,0.135630884,0.084253445,0.02424531,0.059715485,0.017251471,0.035896749,0.02657163,0.002733054,0.024369314,0.053624396,0,0,"modern",1,0.966391324718005,0.135824,0.376513880183586,68,68.27158822
"PF07309",0.127659574,0.084985991,0.04545355,0.062494528,0.004563961,0.071983627,0.044906313,0.045311269,0.012925751,0.069455389,0.118487873,0.034607302,0.019667717,0.025840557,0.031608441,0.061498555,0.051735837,0.015672883,0.020302513,0.050838368,0,0,"modern",NA,0.953391250135136,0.1103775,0.487472779369628,111,109.5539568
"PF07314",0.057174245,0.029425756,0.048047356,0.043913037,0.004914101,0.037866044,0.027184495,0.04222596,0.022966803,0.090337072,0.150905087,0.04513911,0.023319912,0.10969922,0.033383521,0.058655341,0.046517217,0.018783441,0.041142112,0.068400171,0,0,"modern",1,1.02314392073476,0.1073955,0.369766488125567,171,160.8067823
"PF07317",0.083368292,0.074754594,0.035657354,0.060421736,0.009173029,0.069329082,0.047696954,0.062687026,0.023449954,0.058282294,0.118242582,0.029490729,0.014738373,0.052311436,0.048144419,0.055247923,0.052199569,0.007411136,0.021688061,0.075705456,0,0,"modern",NA,0.819469159183402,0.1035205,0.472747202902933,104,103.4934877
"PF07319",0.047387675,0.052631579,0.061227957,0.057671616,0.019888326,0.091626743,0.067774342,0.039652068,0.028280838,0.056323831,0.095092476,0.079111594,0.037794616,0.032754579,0.039550134,0.057739572,0.03338883,0.003024022,0.048350379,0.050728823,0,0,"modern",NA,0.747196645908434,0.06480725,0.398050498638216,93,93.13607595
"PF07323",0.126288198,0.10254055,0.023523613,0.058047316,0.004693521,0.085301102,0.044750874,0.047898557,0.015940048,0.0273434,0.129738328,0.026088807,0.036170356,0.028093915,0.038220271,0.067535173,0.048548257,0.010686441,0.023209965,0.055381307,0,0,"modern",NA,0.770383341010437,0.008468245,0.527401100612605,152,147.5570248
"PF07330",0.105340008,0.038187615,0.013856606,0.032838667,0.003560999,0.030946421,0.020650814,0.077328804,0.01336492,0.089308064,0.109973777,0.022826152,0.028249598,0.062548424,0.051671733,0.047708445,0.073961499,0.042553191,0.024971691,0.110152572,0,0,"modern",NA,1.47848965073274,0.091664,0.495925095608598,81,79.61565836
"PF07331",0.118175521,0.038252813,0.011835476,0.02118475,0.007821706,0.024925616,0.016624016,0.094066304,0.007021496,0.075721606,0.168000157,0.019657182,0.02438559,0.071209439,0.053566659,0.05256524,0.045337909,0.020305907,0.02831032,0.101032294,0,0,"postLUCA",1,1.26914667507991,0.284793,0.486708042617765,137,138.1241016
"PF07332",0.152553876,0.04790428,0.011447333,0.024268478,0.00545745,0.049169633,0.024927448,0.079681065,0.009398119,0.064840286,0.175550428,0.045394938,0.021499492,0.051775931,0.016631993,0.046601131,0.046834482,0.017315612,0.016002603,0.092745421,0,0,"postLUCA",1,1.22602149467403,0.131124,0.484518079521517,111,106.3307706
"PF07335",0.090286849,0.056723361,0.031957293,0.077104049,0.006244835,0.046493029,0.023573085,0.081416118,0.010163685,0.052411293,0.067646824,0.065214204,0.013755965,0.032170563,0.08276239,0.078950175,0.048285836,0.011623257,0.047326118,0.075891072,0,0,"modern",1,1.10704559097436,0.13148435,0.530553604495243,181,165.8243094
"PF07336",0.167057342,0.089660349,0.020915405,0.080044656,0.006123192,0.062621752,0.02263714,0.068560135,0.02723472,0.02603158,0.130199386,0.008865145,0.009134814,0.020864488,0.057609296,0.043203672,0.056983211,0.018394091,0.009804273,0.074055356,0,0,"postLUCA",1,0.84762964255738,0.3611765,0.590871841566128,122,120.4634257
"PF07338",0.139634535,0.039556626,0.047816772,0.055067639,0.000168213,0.049932715,0.046240881,0.079998583,0.018361782,0.063177279,0.052243431,0.063115306,0.018202422,0.025435583,0.019158581,0.085053828,0.071517105,0.007436787,0.049906155,0.067975777,0,0,"modern",NA,0.937739543972243,0.3589435,0.48002536461636,54,53.68441065
"PF07345",0.159198305,0.083744093,0.020755255,0.094294851,0.002576585,0.113390093,0.035756477,0.057153332,0.015449324,0.027792488,0.082542366,0.068590109,0.03268087,0.048894004,0.006965944,0.030470914,0.03712115,0.010347075,0.014349438,0.057927326,0,0,"modern",NA,0.807621027461919,0.156563,0.51548649050828,101,98.88519637
"CL0526",0.081879882697076,0.0477533363122807,0.0327473999590643,0.0735167514269006,0.0128602002795322,0.0850741602959064,0.0384139682678363,0.0765958575345029,0.0227278671111111,0.049423196805848,0.107103911768421,0.0301804728807018,0.0137313023532164,0.0528133990409357,0.0542584316233918,0.0533667711578947,0.0476882955345029,0.0225465894140351,0.0342466500105263,0.0630715544140351,0,0,"postLUCA",6,0.854614663846017,0.266086625,0.487052258598297,128,128.2698774
"PF07352",0.103827607,0.062551373,0.029056387,0.05994849,0.006877089,0.103882405,0.042454381,0.050276727,0.011986958,0.058756644,0.094005151,0.105841416,0.013137706,0.031083895,0.029878349,0.040317278,0.057496301,0.013822675,0.021521727,0.06327744,0,0,"postLUCA",1,0.720347167997698,0.1311323,0.445681928975888,147,145.7005988
"PF07355",0.099704815,0.038413977,0.039776882,0.062673687,0.010291595,0.076249551,0.022517851,0.092411611,0.018382597,0.064814445,0.066569601,0.072360286,0.02975122,0.040275506,0.053685162,0.045062295,0.053372691,0.003550201,0.034139109,0.075996915,0,0,"modern",1,0.836663344095803,0.2089205,0.481781048400169,164.5,227.2114804
"PF07357",0.075968562,0.084063047,0.041006365,0.052389902,0.013327068,0.06979625,0.036265004,0.076929648,0.033680748,0.036457221,0.114753748,0.028512238,0.017320918,0.057045833,0.043483832,0.060676605,0.036777583,0.020631327,0.039489983,0.061424117,0,0,"modern",NA,0.890555433465999,0.0823551,0.475375961428079,255,249.0638298
"PF07361",0.13894647,0.039263504,0.033380076,0.07473174,0.001508962,0.087458846,0.059001951,0.047692355,0.019951835,0.034675649,0.095796244,0.125685892,0.038973906,0.024829289,0.022314352,0.044308621,0.043912328,0.001524204,0.023427021,0.042616754,0,0,"modern",NA,0.833921027368812,0.1245485,0.44702792723546,105,102.6729264
"PF07364",0.126293223,0.062980059,0.020888012,0.068325604,0.011519582,0.072740162,0.025245223,0.077490266,0.027995476,0.052575708,0.093296289,0.025880929,0.027130378,0.036292601,0.054092374,0.046744538,0.057333133,0.013207071,0.022340009,0.077629365,0,0,"postLUCA",1,0.851418629808643,0.330633,0.54509233801309,287,277.6575203
"PF07369",0.121803817,0.078632844,0.027606464,0.07383857,0.019075808,0.098068785,0.046277123,0.056282074,0.023960115,0.056068245,0.083528406,0.019987395,0.015181867,0.060164761,0.034606554,0.055809399,0.035101738,0.014214009,0.019492212,0.060299811,0,0,"modern",NA,0.86050959450704,0.1617115,0.488693856479091,76,74.29431438
"PF07370",0.092859504,0.101,0.007628099,0.063305785,0.01585124,0.074677686,0.039198347,0.08507438,0.018595041,0.056652893,0.117528926,0.039933884,0.02031405,0.018016529,0.068115702,0.036471074,0.037876033,0.024595041,0.019347107,0.062958678,0,0,"modern",NA,0.839700437630585,0.1303247,0.550991072779543,137,135.9550562
"PF07372",0.121299094,0.101348727,0.011890375,0.091044454,0.00639836,0.076078981,0.030351748,0.079488563,0.013066465,0.04478852,0.10056107,0.025151057,0.014458351,0.039911524,0.039134657,0.041422098,0.039706517,0.024158394,0.018083729,0.081657315,0,0,"modern",NA,1.0457456922363,0.07020015,0.556351249346778,101,101.7343578
"PF07378",0.100786101,0.084717422,0.03812233,0.055057658,0.010012337,0.076214072,0.039865822,0.04302654,0.016099267,0.068444825,0.141100541,0.046350391,0.024786142,0.028986837,0.039682297,0.041140305,0.046207649,0.001029782,0.028946054,0.069423628,0,0,"modern",NA,0.815946614710676,0.09592835,0.457871857046115,124,123.0602258
"PF07379",0.04856426,0.083691107,0.012582474,0.030740637,0.008270607,0.078691571,0.037003996,0.061221076,0.02992287,0.053619552,0.141436669,0.049307685,0.014310938,0.048341232,0.031800019,0.073004368,0.051872503,0.017767865,0.0459251,0.081925472,0,0,"modern",NA,1.06924746724188,0.0190516,0.42765595273856,168,164.5412844
"PF07382",0.302107097,0.060078861,0.004941583,0.002317734,0.008607684,0.007069816,0.011085763,0.013869959,0.009096011,0.001661771,0.010152839,0.281262072,0.007995452,0.001151578,0.057076011,0.033993426,0.088788146,0.003279812,0.000131192,0.095333192,0,0,"postLUCA",1,0.83228816122525,0.2518735,0.550819603491951,143,148.5454545
"PF07383",0.053849664,0.05495795,0.072429754,0.041919291,0.058413195,0.063433079,0.078557924,0.070734728,0.008670709,0.043809896,0.08025295,0.048243041,0.009387835,0.015450812,0.027772345,0.062911533,0.042636417,0.027120412,0.047460721,0.091987744,0,0,"modern",NA,1.15297247795405,0.0511601,0.457640133094446,52,50.45723684
"CL0545",0.0917083265432526,0.0665025027750865,0.0259528998442907,0.0743463595397924,0.00991643034256055,0.0825133442110727,0.0437607803564014,0.0604953226608997,0.0253775342041523,0.0546589661245675,0.107907633577855,0.0398516802768166,0.0188628224083045,0.0440294836435986,0.0349191474913495,0.0644616090449827,0.0465369711557093,0.0191458273564014,0.0220261745605536,0.0670261840242214,0,0,"postLUCA",2,0.8413462883736,0.120714733333333,0.49260588278437,96,102.3339056
"PF07408",0.078946415,0.047896815,0.029636607,0.066048332,0.014691497,0.115937828,0.064689685,0.036846491,0.018966704,0.05767907,0.165917902,0.066175139,0.033766893,0.027825079,0.020742002,0.038875403,0.035089308,0.000108692,0.028676497,0.051483642,0,0,"modern",NA,0.64719177950007,0.04538695,0.41620355807207,82,81.78074074
"PF07409",0.105927083,0.094226178,0.023755489,0.089539922,0.00462731,0.053995107,0.040290017,0.068319137,0.010256713,0.052875122,0.1191606,0.027528073,0.009637773,0.017772407,0.033658522,0.060685549,0.063780247,0.039258451,0.021721831,0.062984468,0,0,"modern",NA,1.1110534403021,0.2164615,0.553531247731727,103,97.50574713
"PF07411",0.119078727,0.062223963,0.071987168,0.062995832,0.00679998,0.076648506,0.035743197,0.095154543,0.015478804,0.051376375,0.044772186,0.070861369,0.011382249,0.024921966,0.017658864,0.08909631,0.03718151,0.014695639,0.035660362,0.056282451,0,0,"postLUCA",1,1.01436888132439,0.2270935,0.465577403687462,47,45.87821731
"PF07417",0.063457737,0.052738054,0.030322056,0.053296128,0.024485525,0.104545983,0.038623416,0.053737937,0.02676433,0.025880712,0.104011161,0.078944309,0.018672247,0.066968957,0.044831996,0.048901291,0.048645506,0.032693873,0.036553889,0.045924892,0,0,"modern",NA,0.771602199927928,0.0309943,0.439197627224477,126,123.9337176
"PF07423",0.054539436,0.021159204,0.054732544,0.062015504,0.0000276,0.084691992,0.054263566,0.088443819,0.016331485,0.050815195,0.037187233,0.069739855,0.021766118,0.012524483,0.042042539,0.073408922,0.083588513,0.051228999,0.03575271,0.085740296,0,0,"modern",NA,0.927543248908308,0.104488,0.489784677015523,92,91.30730479
"PF07431",0.079886966,0.046519068,0.032772207,0.04645288,0.001895548,0.081004806,0.031054998,0.078895986,0.011058896,0.106591948,0.087717363,0.082050943,0.036421735,0.033016735,0.038705217,0.044831276,0.045005939,0.004868488,0.027205069,0.084043934,0,0,"modern",NA,0.988489515809059,0.0267273,0.438731361525299,352,323.2317291
"PF07432",0.128235763,0.06551886,0.052426466,0.053158958,0.001877453,0.101275815,0.051146384,0.045876714,0.00376913,0.044326392,0.078774819,0.150566081,0.029726347,0.029178756,0.000768049,0.050250327,0.045265119,0.000256016,0.012452353,0.055150196,0,0,"modern",1,0.835928182442578,0.09371,0.40232222756351,56,55.390705
"CL0285",0.0458473255132605,0.0392674254914197,0.0629108041138846,0.0614050585772231,0.000731260756630265,0.0744984161029641,0.0508649943556942,0.0478182516209048,0.0139978670140406,0.0678444916271451,0.088245300625585,0.0629380276099844,0.0191439167285491,0.0434818694165367,0.0382236207472699,0.078330779600624,0.0662954926349454,0.0127590648143526,0.0554850372620905,0.0699109950468019,0,0,"modern",NA,0.820129936983095,0.03542175,0.393348903007457,236,305.8371843
